transaction_id,date,customer_id,product_id,product_name,category,region,channel,payment_method,quantity,unit_price,discount_pct,net_unit_price,revenue,cogs,profit
TXN00764,2023-10-10,CUST0060,PROD011,Air Fryer 5L,Home & Kitchen,East,Online,Net Banking,4,89.99,0.23,69.29,277.16,132.45,144.71
TXN00204,2023-10-10,CUST0328,PROD030,Perfume 50ml,Beauty,Central,Online,Debit Card,3,69.99,0.03,67.89,203.67,125.42,78.25
TXN00982,2023-10-10,CUST0388,PROD027,Moisturizer SPF30,Beauty,West,Mobile App,Net Banking,4,29.99,0.06,28.19,112.76,63.98,48.78
TXN01115,2023-10-10,CUST0395,PROD013,Blender Pro,Home & Kitchen,South,In-Store,UPI,1,59.99,0.02,58.79,58.79,26.62,32.17
TXN01150,2023-10-10,CUST0498,PROD012,Coffee Maker,Home & Kitchen,West,Online,Debit Card,3,69.99,0.12,61.59,184.77,114.01,70.76
TXN00997,2023-10-11,CUST0063,PROD011,Air Fryer 5L,Home & Kitchen,East,Online,Credit Card,2,89.99,0.23,69.29,138.58,73.76,64.82
TXN00739,2023-10-11,CUST0438,PROD022,Python Crash Course,Books,South,Online,Net Banking,5,39.99,0.23,30.79,153.95,87.08,66.87
TXN00988,2023-10-11,CUST0091,PROD024,SQL Mastery,Books,North,Mobile App,Cash,3,34.99,0.02,34.29,102.87,48.44,54.43
TXN00175,2023-10-11,CUST0479,PROD008,Casual T-Shirt,Clothing,North,Mobile App,Cash,1,24.99,0.16,20.99,20.99,13.12,7.87
TXN00351,2023-10-11,CUST0412,PROD017,Dumbbell Set,Sports,West,Online,UPI,2,79.99,0.23,61.59,123.18,76.56,46.62
TXN00930,2023-10-12,CUST0232,PROD007,Slim Jeans,Clothing,North,Online,Net Banking,5,59.99,0.24,45.59,227.95,146.41,81.54
TXN00933,2023-10-12,CUST0144,PROD011,Air Fryer 5L,Home & Kitchen,West,Online,Cash,4,89.99,0.17,74.69,298.76,184.07,114.69
TXN01285,2023-10-12,CUST0103,PROD029,Hair Dryer,Beauty,South,In-Store,Net Banking,4,59.99,0.03,58.19,232.76,134.41,98.35
TXN00365,2023-10-12,CUST0384,PROD012,Coffee Maker,Home & Kitchen,Central,Online,Credit Card,1,69.99,0.24,53.19,53.19,33.03,20.16
TXN01582,2023-10-13,CUST0031,PROD005,USB-C Hub,Electronics,East,Online,Debit Card,3,49.99,0.01,49.49,148.47,84.81,63.66
TXN01445,2023-10-13,CUST0007,PROD030,Perfume 50ml,Beauty,East,In-Store,UPI,3,69.99,0.14,60.19,180.57,98.43,82.14
TXN00841,2023-10-13,CUST0332,PROD019,Water Bottle,Sports,Central,Mobile App,Debit Card,5,24.99,0.06,23.49,117.45,75.12,42.33
TXN01119,2023-10-14,CUST0500,PROD002,Wireless Earbuds,Electronics,East,In-Store,Net Banking,2,89.99,0.1,80.99,161.98,95.94,66.04
TXN01264,2023-10-14,CUST0014,PROD019,Water Bottle,Sports,West,Online,Debit Card,4,24.99,0.24,18.99,75.96,41.19,34.77
TXN00773,2023-10-14,CUST0379,PROD016,Yoga Mat,Sports,West,Online,Credit Card,3,34.99,0.21,27.64,82.92,42.35,40.57
TXN00532,2023-10-14,CUST0038,PROD021,Data Science Handbook,Books,Central,In-Store,UPI,3,49.99,0.04,47.99,143.97,79.36,64.61
TXN01562,2023-10-14,CUST0276,PROD023,Business Analytics,Books,South,In-Store,Cash,5,44.99,0.18,36.89,184.45,103.68,80.77
TXN01289,2023-10-14,CUST0437,PROD024,SQL Mastery,Books,South,Online,Net Banking,5,34.99,0.09,31.84,159.2,91.33,67.87
TXN00959,2023-10-14,CUST0440,PROD027,Moisturizer SPF30,Beauty,North,In-Store,UPI,1,29.99,0.06,28.19,28.19,17.3,10.89
TXN01024,2023-10-15,CUST0311,PROD014,Knife Set,Home & Kitchen,West,Online,UPI,4,44.99,0.08,41.39,165.56,83.88,81.68
TXN00212,2023-10-15,CUST0055,PROD028,Lipstick Set,Beauty,East,Online,Net Banking,4,39.99,0.03,38.79,155.16,81.32,73.84
TXN00614,2023-10-15,CUST0475,PROD021,Data Science Handbook,Books,North,Online,Debit Card,2,49.99,0.05,47.49,94.98,61.11,33.87
TXN01258,2023-10-15,CUST0080,PROD008,Casual T-Shirt,Clothing,North,Mobile App,UPI,3,24.99,0.2,19.99,59.97,33.01,26.96
TXN01122,2023-10-15,CUST0400,PROD021,Data Science Handbook,Books,West,In-Store,Cash,2,49.99,0.11,44.49,88.98,49.1,39.88
TXN00227,2023-10-15,CUST0167,PROD024,SQL Mastery,Books,West,Mobile App,Net Banking,1,34.99,0.18,28.69,28.69,15.89,12.8
TXN01218,2023-10-15,CUST0034,PROD009,Winter Coat,Clothing,West,In-Store,Cash,5,149.99,0.2,119.99,599.95,377.82,222.13
TXN01844,2023-10-15,CUST0459,PROD014,Knife Set,Home & Kitchen,South,Online,UPI,5,44.99,0.03,43.64,218.2,105.12,113.08
TXN01468,2023-10-16,CUST0186,PROD010,Sneakers,Clothing,East,In-Store,Debit Card,3,99.99,0.01,98.99,296.97,185.91,111.06
TXN01295,2023-10-16,CUST0464,PROD026,Vitamin C Serum,Beauty,Central,Mobile App,Credit Card,2,34.99,0.12,30.79,61.58,37.63,23.95
TXN00301,2023-10-16,CUST0331,PROD002,Wireless Earbuds,Electronics,West,In-Store,Net Banking,3,89.99,0.04,86.39,259.17,148.38,110.79
TXN01624,2023-10-16,CUST0394,PROD020,Jump Rope,Sports,South,Mobile App,Net Banking,2,14.99,0.07,13.94,27.88,16.71,11.17
TXN00247,2023-10-16,CUST0058,PROD005,USB-C Hub,Electronics,North,Mobile App,Cash,4,49.99,0.13,43.49,173.96,90.87,83.09
TXN00131,2023-10-17,CUST0106,PROD001,"Laptop Pro 15""",Electronics,North,Mobile App,Debit Card,3,1199.99,0.06,1127.99,3383.97,1608.01,1775.96
TXN01267,2023-10-17,CUST0247,PROD011,Air Fryer 5L,Home & Kitchen,East,Online,Credit Card,3,89.99,0.15,76.49,229.47,140.98,88.49
TXN00159,2023-10-17,CUST0330,PROD020,Jump Rope,Sports,Central,In-Store,UPI,5,14.99,0.11,13.34,66.7,42.34,24.36
TXN01027,2023-10-17,CUST0084,PROD004,"Tablet 10""",Electronics,South,In-Store,UPI,1,399.99,0.25,299.99,299.99,142.46,157.53
TXN01518,2023-10-17,CUST0005,PROD013,Blender Pro,Home & Kitchen,South,Mobile App,Debit Card,1,59.99,0.04,57.59,57.59,28.78,28.81
TXN00032,2023-10-17,CUST0268,PROD021,Data Science Handbook,Books,East,In-Store,Debit Card,5,49.99,0.02,48.99,244.95,142.43,102.52
TXN01933,2023-10-17,CUST0298,PROD016,Yoga Mat,Sports,North,In-Store,UPI,5,34.99,0.21,27.64,138.2,76.21,61.99
TXN01161,2023-10-17,CUST0023,PROD006,Running Jacket,Clothing,Central,In-Store,Credit Card,2,79.99,0.07,74.39,148.78,96.01,52.77
TXN00113,2023-10-17,CUST0350,PROD013,Blender Pro,Home & Kitchen,South,Online,Debit Card,4,59.99,0.04,57.59,230.36,128.13,102.23
TXN00843,2023-10-18,CUST0061,PROD012,Coffee Maker,Home & Kitchen,North,Mobile App,Cash,1,69.99,0.24,53.19,53.19,25.75,27.44
TXN01613,2023-10-18,CUST0062,PROD004,"Tablet 10""",Electronics,South,Mobile App,Credit Card,1,399.99,0.14,343.99,343.99,210.78,133.21
TXN01691,2023-10-18,CUST0493,PROD003,Smart Watch,Electronics,South,Online,Credit Card,1,249.99,0.08,229.99,229.99,121.04,108.95
TXN01178,2023-10-18,CUST0017,PROD022,Python Crash Course,Books,Central,In-Store,Credit Card,4,39.99,0.04,38.39,153.56,75.66,77.9
TXN00812,2023-10-18,CUST0264,PROD023,Business Analytics,Books,West,In-Store,Credit Card,1,44.99,0.12,39.59,39.59,24.65,14.94
TXN00383,2023-10-18,CUST0017,PROD030,Perfume 50ml,Beauty,South,Mobile App,UPI,4,69.99,0.21,55.29,221.16,133.62,87.54
TXN01477,2023-10-18,CUST0268,PROD030,Perfume 50ml,Beauty,South,Online,UPI,1,69.99,0.24,53.19,53.19,24.53,28.66
TXN01262,2023-10-18,CUST0475,PROD020,Jump Rope,Sports,West,Mobile App,Debit Card,2,14.99,0.08,13.79,27.58,12.88,14.7
TXN00240,2023-10-18,CUST0346,PROD027,Moisturizer SPF30,Beauty,South,Online,Cash,1,29.99,0.18,24.59,24.59,14.95,9.64
TXN01467,2023-10-18,CUST0141,PROD029,Hair Dryer,Beauty,Central,Online,Debit Card,3,59.99,0.2,47.99,143.97,84.93,59.04
TXN01313,2023-10-18,CUST0394,PROD028,Lipstick Set,Beauty,Central,In-Store,Debit Card,5,39.99,0.12,35.19,175.95,99.33,76.62
TXN01254,2023-10-18,CUST0496,PROD023,Business Analytics,Books,East,In-Store,Credit Card,5,44.99,0.03,43.64,218.2,132.9,85.3
TXN00870,2023-10-19,CUST0417,PROD005,USB-C Hub,Electronics,East,In-Store,UPI,4,49.99,0.1,44.99,179.96,97.71,82.25
TXN00943,2023-10-19,CUST0439,PROD005,USB-C Hub,Electronics,South,Mobile App,UPI,2,49.99,0.19,40.49,80.98,38.5,42.48
TXN00920,2023-10-19,CUST0268,PROD002,Wireless Earbuds,Electronics,South,In-Store,Cash,5,89.99,0.14,77.39,386.95,232.76,154.19
TXN01526,2023-10-20,CUST0101,PROD026,Vitamin C Serum,Beauty,South,Online,Cash,4,34.99,0.12,30.79,123.16,75.89,47.27
TXN00413,2023-10-20,CUST0400,PROD011,Air Fryer 5L,Home & Kitchen,South,Online,Debit Card,3,89.99,0.01,89.09,267.27,122.93,144.34
TXN00628,2023-10-20,CUST0305,PROD005,USB-C Hub,Electronics,Central,Mobile App,Credit Card,4,49.99,0.18,40.99,163.96,86.71,77.25
TXN00596,2023-10-20,CUST0205,PROD022,Python Crash Course,Books,Central,Online,Credit Card,2,39.99,0.06,37.59,75.18,38.35,36.83
TXN01594,2023-10-20,CUST0278,PROD006,Running Jacket,Clothing,South,Mobile App,UPI,3,79.99,0.22,62.39,187.17,112.22,74.95
TXN00023,2023-10-20,CUST0296,PROD029,Hair Dryer,Beauty,West,Online,Net Banking,2,59.99,0.13,52.19,104.38,62.07,42.31
TXN00813,2023-10-20,CUST0200,PROD029,Hair Dryer,Beauty,East,Mobile App,Credit Card,5,59.99,0.01,59.39,296.95,152.43,144.52
TXN00602,2023-10-20,CUST0382,PROD014,Knife Set,Home & Kitchen,North,Mobile App,Net Banking,2,44.99,0.03,43.64,87.28,40.72,46.56
TXN01440,2023-10-20,CUST0134,PROD026,Vitamin C Serum,Beauty,East,Mobile App,Cash,4,34.99,0.24,26.59,106.36,64.74,41.62
TXN00763,2023-10-21,CUST0342,PROD028,Lipstick Set,Beauty,South,Mobile App,Net Banking,4,39.99,0.22,31.19,124.76,80.34,44.42
TXN00537,2023-10-21,CUST0138,PROD005,USB-C Hub,Electronics,South,Mobile App,Debit Card,2,49.99,0.12,43.99,87.98,45.81,42.17
TXN01579,2023-10-21,CUST0359,PROD026,Vitamin C Serum,Beauty,West,In-Store,Net Banking,3,34.99,0.02,34.29,102.87,65.76,37.11
TXN01767,2023-10-21,CUST0336,PROD021,Data Science Handbook,Books,South,In-Store,Cash,2,49.99,0.22,38.99,77.98,44.78,33.2
TXN01057,2023-10-21,CUST0245,PROD015,Cutting Board,Home & Kitchen,South,In-Store,UPI,1,19.99,0.07,18.59,18.59,11.52,7.07
TXN00906,2023-10-21,CUST0345,PROD013,Blender Pro,Home & Kitchen,South,Mobile App,Net Banking,3,59.99,0.17,49.79,149.37,91.57,57.8
TXN01068,2023-10-21,CUST0246,PROD020,Jump Rope,Sports,East,Mobile App,Credit Card,2,14.99,0.01,14.84,29.68,16.76,12.92
TXN00533,2023-10-22,CUST0129,PROD005,USB-C Hub,Electronics,West,In-Store,Cash,3,49.99,0.22,38.99,116.97,71.66,45.31
TXN00117,2023-10-22,CUST0152,PROD019,Water Bottle,Sports,East,Online,Net Banking,1,24.99,0.06,23.49,23.49,13.26,10.23
TXN00540,2023-10-22,CUST0445,PROD004,"Tablet 10""",Electronics,East,In-Store,Debit Card,3,399.99,0.16,335.99,1007.97,552.84,455.13
TXN00601,2023-10-22,CUST0259,PROD006,Running Jacket,Clothing,North,Online,Net Banking,4,79.99,0.24,60.79,243.16,146.03,97.13
TXN01920,2023-10-22,CUST0147,PROD021,Data Science Handbook,Books,North,Mobile App,UPI,1,49.99,0.22,38.99,38.99,22.53,16.46
TXN01872,2023-10-22,CUST0143,PROD018,Resistance Bands,Sports,North,In-Store,UPI,1,19.99,0.02,19.59,19.59,11.1,8.49
TXN00313,2023-10-22,CUST0197,PROD027,Moisturizer SPF30,Beauty,West,Online,Net Banking,5,29.99,0.1,26.99,134.95,76.83,58.12
TXN00094,2023-10-22,CUST0301,PROD001,"Laptop Pro 15""",Electronics,North,Mobile App,UPI,2,1199.99,0.24,911.99,1823.98,1125.75,698.23
TXN01892,2023-10-23,CUST0277,PROD006,Running Jacket,Clothing,West,In-Store,Net Banking,5,79.99,0.2,63.99,319.95,182.39,137.56
TXN01897,2023-10-23,CUST0193,PROD026,Vitamin C Serum,Beauty,North,Mobile App,Credit Card,3,34.99,0.08,32.19,96.57,46.74,49.83
TXN00589,2023-10-23,CUST0184,PROD025,ML for Beginners,Books,West,Mobile App,Net Banking,4,29.99,0.19,24.29,97.16,58.61,38.55
TXN00348,2023-10-23,CUST0322,PROD018,Resistance Bands,Sports,North,In-Store,Net Banking,5,19.99,0.02,19.59,97.95,58.03,39.92
TXN01053,2023-10-23,CUST0378,PROD023,Business Analytics,Books,North,In-Store,Credit Card,2,44.99,0.21,35.54,71.08,45.55,25.53
TXN01187,2023-10-23,CUST0490,PROD008,Casual T-Shirt,Clothing,North,In-Store,UPI,2,24.99,0.24,18.99,37.98,24.47,13.51
TXN01694,2023-10-24,CUST0356,PROD001,"Laptop Pro 15""",Electronics,Central,In-Store,UPI,1,1199.99,0.18,983.99,983.99,532.39,451.6
TXN01848,2023-10-24,CUST0148,PROD012,Coffee Maker,Home & Kitchen,East,Online,Cash,4,69.99,0.24,53.19,212.76,113.25,99.51
TXN01203,2023-10-24,CUST0444,PROD011,Air Fryer 5L,Home & Kitchen,North,Online,Net Banking,2,89.99,0.16,75.59,151.18,87.33,63.85
TXN00120,2023-10-24,CUST0187,PROD026,Vitamin C Serum,Beauty,South,Online,UPI,1,34.99,0.08,32.19,32.19,17.32,14.87
TXN01261,2023-10-24,CUST0072,PROD010,Sneakers,Clothing,South,In-Store,Debit Card,4,99.99,0.17,82.99,331.96,170.79,161.17
TXN00224,2023-10-24,CUST0296,PROD024,SQL Mastery,Books,South,Mobile App,Credit Card,3,34.99,0.24,26.59,79.77,48.39,31.38
TXN00543,2023-10-25,CUST0052,PROD018,Resistance Bands,Sports,East,In-Store,Cash,1,19.99,0.0,19.99,19.99,9.84,10.15
TXN00425,2023-10-25,CUST0484,PROD016,Yoga Mat,Sports,Central,Online,Net Banking,4,34.99,0.01,34.64,138.56,79.93,58.63
TXN00777,2023-10-25,CUST0030,PROD015,Cutting Board,Home & Kitchen,South,In-Store,Net Banking,5,19.99,0.0,19.99,99.95,50.17,49.78
TXN01061,2023-10-25,CUST0444,PROD030,Perfume 50ml,Beauty,North,Mobile App,UPI,4,69.99,0.02,68.59,274.36,141.21,133.15
TXN01553,2023-10-25,CUST0345,PROD021,Data Science Handbook,Books,Central,In-Store,Net Banking,1,49.99,0.24,37.99,37.99,18.91,19.08
TXN01821,2023-10-25,CUST0110,PROD023,Business Analytics,Books,Central,Mobile App,Cash,5,44.99,0.17,37.34,186.7,102.56,84.14
TXN00905,2023-10-25,CUST0290,PROD021,Data Science Handbook,Books,Central,Mobile App,Debit Card,4,49.99,0.08,45.99,183.96,91.47,92.49
TXN01293,2023-10-26,CUST0242,PROD020,Jump Rope,Sports,East,Mobile App,Credit Card,1,14.99,0.14,12.89,12.89,8.1,4.79
TXN00466,2023-10-26,CUST0293,PROD028,Lipstick Set,Beauty,West,Mobile App,Cash,1,39.99,0.19,32.39,32.39,18.22,14.17
TXN00973,2023-10-26,CUST0333,PROD029,Hair Dryer,Beauty,North,Online,Debit Card,4,59.99,0.07,55.79,223.16,118.32,104.84
TXN00114,2023-10-26,CUST0074,PROD005,USB-C Hub,Electronics,South,In-Store,UPI,4,49.99,0.15,42.49,169.96,84.67,85.29
TXN01784,2023-10-27,CUST0064,PROD023,Business Analytics,Books,West,In-Store,Net Banking,3,44.99,0.09,40.94,122.82,74.95,47.87
TXN00632,2023-10-27,CUST0481,PROD029,Hair Dryer,Beauty,Central,Online,Net Banking,1,59.99,0.18,49.19,49.19,23.25,25.94
TXN00061,2023-10-27,CUST0485,PROD019,Water Bottle,Sports,North,Mobile App,Net Banking,1,24.99,0.05,23.74,23.74,12.68,11.06
TXN01012,2023-10-27,CUST0230,PROD028,Lipstick Set,Beauty,West,Mobile App,Debit Card,4,39.99,0.02,39.19,156.76,71.1,85.66
TXN00461,2023-10-27,CUST0248,PROD005,USB-C Hub,Electronics,Central,Online,Cash,1,49.99,0.14,42.99,42.99,23.07,19.92
TXN00361,2023-10-27,CUST0056,PROD012,Coffee Maker,Home & Kitchen,South,Online,Debit Card,1,69.99,0.24,53.19,53.19,25.38,27.81
TXN01911,2023-10-28,CUST0162,PROD007,Slim Jeans,Clothing,North,In-Store,Debit Card,3,59.99,0.05,56.99,170.97,94.93,76.04
TXN01869,2023-10-28,CUST0210,PROD008,Casual T-Shirt,Clothing,North,In-Store,Cash,1,24.99,0.01,24.74,24.74,11.19,13.55
TXN00412,2023-10-28,CUST0283,PROD020,Jump Rope,Sports,East,In-Store,Debit Card,4,14.99,0.04,14.39,57.56,35.92,21.64
TXN01424,2023-10-28,CUST0014,PROD024,SQL Mastery,Books,South,Mobile App,Debit Card,5,34.99,0.02,34.29,171.45,93.9,77.55
TXN00265,2023-10-28,CUST0371,PROD020,Jump Rope,Sports,Central,Online,Net Banking,5,14.99,0.01,14.84,74.2,34.47,39.73
TXN00303,2023-10-29,CUST0354,PROD009,Winter Coat,Clothing,Central,Online,UPI,3,149.99,0.1,134.99,404.97,244.79,160.18
TXN01791,2023-10-29,CUST0267,PROD023,Business Analytics,Books,East,Mobile App,Debit Card,3,44.99,0.13,39.14,117.42,68.52,48.9
TXN01274,2023-10-29,CUST0253,PROD009,Winter Coat,Clothing,East,Mobile App,UPI,4,149.99,0.07,139.49,557.96,325.57,232.39
TXN01109,2023-10-30,CUST0323,PROD030,Perfume 50ml,Beauty,South,Online,Credit Card,5,69.99,0.05,66.49,332.45,215.6,116.85
TXN01572,2023-10-30,CUST0224,PROD015,Cutting Board,Home & Kitchen,North,Online,Credit Card,1,19.99,0.12,17.59,17.59,9.46,8.13
TXN00695,2023-10-30,CUST0379,PROD013,Blender Pro,Home & Kitchen,South,Mobile App,Net Banking,1,59.99,0.19,48.59,48.59,27.73,20.86
TXN00260,2023-10-30,CUST0451,PROD009,Winter Coat,Clothing,South,Mobile App,Net Banking,3,149.99,0.07,139.49,418.47,234.91,183.56
TXN00808,2023-10-30,CUST0498,PROD022,Python Crash Course,Books,West,Mobile App,UPI,5,39.99,0.01,39.59,197.95,99.51,98.44
TXN00741,2023-10-30,CUST0485,PROD008,Casual T-Shirt,Clothing,South,Mobile App,Credit Card,4,24.99,0.14,21.49,85.96,54.01,31.95
TXN01999,2023-10-30,CUST0269,PROD020,Jump Rope,Sports,West,Mobile App,Credit Card,5,14.99,0.24,11.39,56.95,27.02,29.93
TXN00667,2023-10-31,CUST0323,PROD001,"Laptop Pro 15""",Electronics,West,Mobile App,UPI,4,1199.99,0.1,1079.99,4319.96,2552.82,1767.14
TXN01200,2023-10-31,CUST0079,PROD006,Running Jacket,Clothing,North,Mobile App,Cash,1,79.99,0.01,79.19,79.19,35.82,43.37
TXN00064,2023-10-31,CUST0289,PROD017,Dumbbell Set,Sports,North,Online,Net Banking,5,79.99,0.13,69.59,347.95,219.69,128.26
TXN01798,2023-10-31,CUST0193,PROD010,Sneakers,Clothing,North,Online,Credit Card,2,99.99,0.08,91.99,183.98,104.79,79.19
TXN01718,2023-10-31,CUST0442,PROD010,Sneakers,Clothing,North,Mobile App,Net Banking,4,99.99,0.02,97.99,391.96,229.99,161.97
TXN00332,2023-10-31,CUST0116,PROD026,Vitamin C Serum,Beauty,Central,Mobile App,Net Banking,1,34.99,0.05,33.24,33.24,15.48,17.76
TXN01373,2023-10-31,CUST0128,PROD005,USB-C Hub,Electronics,North,Online,Net Banking,2,49.99,0.05,47.49,94.98,60.64,34.34
TXN01495,2023-10-31,CUST0241,PROD002,Wireless Earbuds,Electronics,North,Mobile App,Net Banking,2,89.99,0.08,82.79,165.58,90.4,75.18
TXN01123,2023-10-31,CUST0357,PROD012,Coffee Maker,Home & Kitchen,North,Mobile App,Net Banking,2,69.99,0.0,69.99,139.98,79.0,60.98
TXN00661,2023-11-01,CUST0447,PROD001,"Laptop Pro 15""",Electronics,North,In-Store,Net Banking,3,1199.99,0.23,923.99,2771.97,1628.28,1143.69
TXN00705,2023-11-01,CUST0337,PROD012,Coffee Maker,Home & Kitchen,South,Mobile App,Credit Card,1,69.99,0.01,69.29,69.29,32.45,36.84
TXN01152,2023-11-01,CUST0446,PROD011,Air Fryer 5L,Home & Kitchen,South,Online,Debit Card,1,89.99,0.17,74.69,74.69,34.71,39.98
TXN01671,2023-11-01,CUST0228,PROD017,Dumbbell Set,Sports,East,Online,UPI,4,79.99,0.16,67.19,268.76,150.79,117.97
TXN01023,2023-11-01,CUST0276,PROD019,Water Bottle,Sports,South,Mobile App,Debit Card,1,24.99,0.19,20.24,20.24,12.84,7.4
TXN00784,2023-11-02,CUST0268,PROD013,Blender Pro,Home & Kitchen,East,Online,UPI,3,59.99,0.03,58.19,174.57,93.99,80.58
TXN00880,2023-11-02,CUST0375,PROD029,Hair Dryer,Beauty,Central,In-Store,Credit Card,4,59.99,0.21,47.39,189.56,113.25,76.31
TXN00692,2023-11-02,CUST0384,PROD018,Resistance Bands,Sports,East,Mobile App,Cash,3,19.99,0.07,18.59,55.77,25.49,30.28
TXN00132,2023-11-02,CUST0002,PROD022,Python Crash Course,Books,East,Online,Debit Card,2,39.99,0.08,36.79,73.58,35.28,38.3
TXN00013,2023-11-02,CUST0240,PROD027,Moisturizer SPF30,Beauty,Central,In-Store,Cash,4,29.99,0.15,25.49,101.96,53.73,48.23
TXN01106,2023-11-02,CUST0378,PROD002,Wireless Earbuds,Electronics,North,In-Store,Net Banking,1,89.99,0.17,74.69,74.69,38.72,35.97
TXN00593,2023-11-02,CUST0009,PROD019,Water Bottle,Sports,Central,Online,UPI,1,24.99,0.18,20.49,20.49,13.25,7.24
TXN01918,2023-11-02,CUST0062,PROD029,Hair Dryer,Beauty,West,Online,Cash,3,59.99,0.18,49.19,147.57,90.7,56.87
TXN01742,2023-11-03,CUST0218,PROD008,Casual T-Shirt,Clothing,South,Mobile App,Debit Card,5,24.99,0.17,20.74,103.7,52.44,51.26
TXN01375,2023-11-03,CUST0209,PROD013,Blender Pro,Home & Kitchen,North,In-Store,Debit Card,2,59.99,0.01,59.39,118.78,69.82,48.96
TXN00103,2023-11-03,CUST0261,PROD009,Winter Coat,Clothing,South,Online,UPI,5,149.99,0.04,143.99,719.95,351.42,368.53
TXN01894,2023-11-03,CUST0026,PROD016,Yoga Mat,Sports,North,Mobile App,UPI,5,34.99,0.11,31.14,155.7,70.88,84.82
TXN00518,2023-11-03,CUST0449,PROD014,Knife Set,Home & Kitchen,Central,In-Store,UPI,2,44.99,0.23,34.64,69.28,32.34,36.94
TXN00849,2023-11-03,CUST0364,PROD009,Winter Coat,Clothing,North,Online,UPI,3,149.99,0.25,112.49,337.47,215.26,122.21
TXN01548,2023-11-03,CUST0443,PROD021,Data Science Handbook,Books,East,Online,Net Banking,1,49.99,0.25,37.49,37.49,21.39,16.1
TXN00953,2023-11-03,CUST0404,PROD019,Water Bottle,Sports,Central,Online,Net Banking,1,24.99,0.15,21.24,21.24,11.3,9.94
TXN00525,2023-11-04,CUST0223,PROD026,Vitamin C Serum,Beauty,North,Online,UPI,1,34.99,0.21,27.64,27.64,15.05,12.59
TXN00419,2023-11-04,CUST0207,PROD007,Slim Jeans,Clothing,East,Mobile App,Debit Card,5,59.99,0.19,48.59,242.95,153.04,89.91
TXN00788,2023-11-05,CUST0106,PROD003,Smart Watch,Electronics,Central,Online,Debit Card,1,249.99,0.19,202.49,202.49,122.8,79.69
TXN01898,2023-11-05,CUST0439,PROD029,Hair Dryer,Beauty,Central,Mobile App,Net Banking,1,59.99,0.1,53.99,53.99,26.89,27.1
TXN00507,2023-11-05,CUST0368,PROD028,Lipstick Set,Beauty,North,Mobile App,Debit Card,2,39.99,0.04,38.39,76.78,36.97,39.81
TXN00912,2023-11-05,CUST0437,PROD002,Wireless Earbuds,Electronics,West,Online,Credit Card,5,89.99,0.09,81.89,409.45,262.2,147.25
TXN01702,2023-11-05,CUST0130,PROD030,Perfume 50ml,Beauty,South,In-Store,UPI,4,69.99,0.09,63.69,254.76,136.64,118.12
TXN01381,2023-11-06,CUST0129,PROD022,Python Crash Course,Books,West,In-Store,Debit Card,5,39.99,0.24,30.39,151.95,79.66,72.29
TXN01367,2023-11-06,CUST0471,PROD024,SQL Mastery,Books,South,Online,Cash,1,34.99,0.0,34.99,34.99,21.56,13.43
TXN00195,2023-11-06,CUST0079,PROD028,Lipstick Set,Beauty,West,In-Store,UPI,3,39.99,0.1,35.99,107.97,60.84,47.13
TXN00585,2023-11-07,CUST0368,PROD025,ML for Beginners,Books,North,Online,Debit Card,5,29.99,0.06,28.19,140.95,73.76,67.19
TXN00916,2023-11-07,CUST0068,PROD024,SQL Mastery,Books,South,Mobile App,Net Banking,3,34.99,0.2,27.99,83.97,45.77,38.2
TXN00211,2023-11-07,CUST0074,PROD009,Winter Coat,Clothing,East,Mobile App,UPI,4,149.99,0.12,131.99,527.96,259.13,268.83
TXN00550,2023-11-07,CUST0102,PROD011,Air Fryer 5L,Home & Kitchen,Central,Mobile App,Cash,4,89.99,0.03,87.29,349.16,217.69,131.47
TXN00496,2023-11-07,CUST0042,PROD013,Blender Pro,Home & Kitchen,East,Online,Cash,4,59.99,0.14,51.59,206.36,100.12,106.24
TXN00051,2023-11-07,CUST0336,PROD003,Smart Watch,Electronics,East,In-Store,Net Banking,3,249.99,0.05,237.49,712.47,432.58,279.89
TXN00486,2023-11-07,CUST0045,PROD015,Cutting Board,Home & Kitchen,East,In-Store,Net Banking,1,19.99,0.07,18.59,18.59,10.92,7.67
TXN00514,2023-11-07,CUST0050,PROD010,Sneakers,Clothing,South,In-Store,Cash,5,99.99,0.17,82.99,414.95,255.32,159.63
TXN00531,2023-11-07,CUST0494,PROD023,Business Analytics,Books,South,In-Store,Net Banking,3,44.99,0.24,34.19,102.57,51.83,50.74
TXN01684,2023-11-08,CUST0132,PROD023,Business Analytics,Books,East,Online,UPI,5,44.99,0.1,40.49,202.45,124.9,77.55
TXN01403,2023-11-08,CUST0102,PROD028,Lipstick Set,Beauty,Central,In-Store,Debit Card,1,39.99,0.04,38.39,38.39,17.62,20.77
TXN01219,2023-11-08,CUST0485,PROD010,Sneakers,Clothing,North,Mobile App,Net Banking,2,99.99,0.03,96.99,193.98,98.08,95.9
TXN01926,2023-11-08,CUST0046,PROD005,USB-C Hub,Electronics,North,In-Store,Debit Card,2,49.99,0.09,45.49,90.98,48.18,42.8
TXN00765,2023-11-08,CUST0329,PROD022,Python Crash Course,Books,South,Mobile App,Cash,4,39.99,0.09,36.39,145.56,75.0,70.56
TXN00439,2023-11-08,CUST0103,PROD003,Smart Watch,Electronics,East,Mobile App,Debit Card,1,249.99,0.2,199.99,199.99,109.9,90.09
